SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_truck_key,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,7371,4,28,583114214100,2026090908,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",20:35,20:35,False,1.0,499,,
02N,8482,W,B7,581167801100,2026091008,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",18:46,18:46,False,1.0,500,,
02N,8482,W,B7,537214206090,2026091008,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",18:46,18:46,False,1.0,500,,
02N,2982,2,07,631426010000,2026091008,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",06:29,06:29,True,1.0,501,,
02N,2982,2,07,631426010000,2026091008,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",06:29,06:29,True,1.0,501,,
02N,2982,2,07,631426011000,2026091008,1000,N,444,1,,72.919,515,1,Q10-A-30,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,502,,
02N,2982,2,06,486246006000,2026091008,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,502,,
02N,2982,2,06,486216006000,2026091008,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,502,,
02N,2982,2,07,631426010000,2026091108,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",06:29,06:29,True,1.0,503,,
02N,2982,2,07,617416014000,2026091008,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,4.0,503,,
02N,2982,2,07,617426014000,2026091008,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,4.0,503,,
02N,7371,4,28,582114202000,2026091008,1000,N,728,1,,346.5,550,1,C12-B-6,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",20:35,20:35,False,1.0,504,,
02N,7371,4,28,583114214100,2026091008,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",20:35,20:35,False,1.0,504,,
02N,7371,4,28,583114214100,2026091008,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",20:35,20:35,False,1.0,504,,
02N,2982,2,06,486246006000,2026091108,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,505,,
02N,2982,2,06,486236006000,2026091108,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,505,,
02N,2982,2,07,616236014000,2026091108,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,505,,
02N,2982,2,07,616246010000,2026091108,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,506,,
02N,2982,2,07,617416014000,2026091108,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,506,,
02N,2982,2,07,617416014000,2026091108,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,506,,
02N,8482,W,B3,581167801100,2026083108,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,507,,
02N,2982,2,07,617426014000,2026090808,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,4.0,508,,
02N,2982,2,07,617426014000,2026091108,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,4.0,509,,
02N,2982,2,07,616246010000,2026090908,1000,N,432,2,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,510,,
02N,2982,2,07,616246010000,2026090908,1000,N,432,2,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,510,,
02N,2982,2,07,617416014000,2026090908,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,510,,
02N,2982,2,07,631426010000,2026090908,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",06:29,06:29,True,1.0,511,,
02N,2982,2,07,616236014000,2026091008,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,512,,
02N,2982,2,07,616246010000,2026091008,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,512,,
02N,2982,2,07,617416014000,2026091008,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,3.0,512,,
02N,2982,2,07,5831160F1000,2026090708,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:24Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,513,3.0,
02N,2982,2,07,5831160F1000,2026090808,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:24Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,513,3.0,
02N,2982,2,07,5831160F1000,2026090908,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:25Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,514,4.0,
02N,2982,2,07,5831160F1000,2026091008,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,514,4.0,
02N,2982,2,07,5831160F4000,2026090908,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,515,5.0,
02N,2982,2,07,5831160F4000,2026091008,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,515,5.0,
02N,2982,2,07,5831160F4000,2026091108,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",06:29,06:29,,,516,6.0,
02N,7371,4,21,551124202000,2026090708,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,517,116.0,
02N,7371,4,21,551124202000,2026090908,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,517,116.0,
02N,7371,4,21,551124202000,2026091008,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,518,117.0,
02N,7371,4,21,551124201000,2026090708,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,518,117.0,
02N,7371,4,21,551124201000,2026090808,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,519,118.0,
02N,7371,4,21,551124201000,2026090908,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,519,118.0,
02N,7371,4,21,551124201000,2026091008,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,520,119.0,
02N,7371,4,21,551124201000,2026091108,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,520,119.0,
02N,7371,4,61,551124201000,2026090708,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,521,120.0,
02N,7371,4,61,551124201000,2026090908,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",20:35,20:35,,,521,120.0,
02N,2982,2,W5,671456020000,2026090708,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,522,,
02N,2982,2,W5,671466020000,2026090708,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,522,,
02N,2982,2,07,617766003000,2026090708,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,522,,
02N,2982,2,07,617756003000,2026090708,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,522,,
02N,2982,2,W5,671456020000,2026090908,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,523,,
02N,2982,2,W5,671466020000,2026090908,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,523,,
02N,2982,2,07,617756002000,2026090908,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,523,,
02N,2982,2,07,617766003000,2026090908,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,523,,
02N,2982,2,W5,671456020000,2026091008,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,524,,
02N,2982,2,W5,671466020000,2026091008,1000,N,478,2,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,524,,
02N,2982,2,W5,671466020000,2026091008,1000,N,478,2,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,524,,
02N,2982,2,07,617756002000,2026091008,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,524,,
02N,2982,2,07,617766003000,2026091008,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,525,,
02N,2982,2,07,617766003000,2026090808,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,526,,
02N,2982,2,07,617766004000,2026090708,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,2.0,526,,
02N,2982,2,W5,671456020000,2026091108,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,527,,
02N,2982,2,W5,671466020000,2026091108,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,527,,
02N,2982,2,07,617756002000,2026091108,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",06:29,06:29,False,1.0,527,,
02N,2982,2,07,631426010000,2026091009,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",07:55,07:55,True,1.0,528,,
02N,2982,2,06,486246006000,2026090709,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,529,,
02N,2982,2,06,486236006000,2026090709,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,529,,
02N,2982,2,06,486226006000,2026090709,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,529,,
02N,2982,2,06,486216006000,2026090709,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,530,,
02N,2982,2,07,616246010000,2026090709,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,530,,
02N,2982,2,07,617416014000,2026090709,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,530,,
02N,2982,2,07,631426010000,2026090809,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",07:55,07:55,True,1.0,531,,
02N,2982,2,07,617426014000,2026090709,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,531,,
02N,2982,2,07,617426014000,2026090709,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,531,,
02N,2982,2,06,486246006000,2026090809,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,532,,
02N,2982,2,06,486236006000,2026090809,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,532,,
02N,2982,2,06,486226006000,2026090809,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,532,,
02N,8482,W,B7,581167801100,2026090909,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,533,,
02N,8482,W,B7,537224207090,2026090909,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,533,,
02N,2982,2,07,631426010000,2026090909,1000,N,443,3,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",07:55,07:55,True,1.0,534,,
02N,2982,2,07,631426010000,2026090909,1000,N,443,3,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",07:55,07:55,True,1.0,534,,
02N,2982,2,06,486246006000,2026090909,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,535,,
02N,2982,2,06,486226006000,2026090909,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,535,,
02N,2982,2,07,616236014000,2026090909,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,535,,
02N,2982,2,07,617416014000,2026090909,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,4.0,536,,
02N,2982,2,07,617416014000,2026090909,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,4.0,536,,
02N,2982,2,07,617426014000,2026090909,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,4.0,536,,
02N,2982,2,06,486236006000,2026091009,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,537,,
02N,2982,2,06,486226006000,2026091009,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,537,,
02N,2982,2,06,486216006000,2026091009,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,2.0,537,,
02N,2982,2,07,616236014000,2026091009,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,538,,
02N,2982,2,07,617416014000,2026091009,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,538,,
02N,2982,2,07,617426014000,2026091009,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,3.0,538,,
02N,2982,2,07,631426010000,2026090909,1000,N,443,3,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",07:55,07:55,True,2.0,539,,
02N,2982,2,07,5831160F1000,2026090809,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:24Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,540,7.0,
02N,2982,2,07,5831160F1000,2026090909,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,540,7.0,
02N,2982,2,07,5831160F1000,2026091009,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,541,8.0,
02N,2982,2,07,5831160F4000,2026090709,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,541,8.0,
02N,2982,2,07,5831160F4000,2026090809,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,542,9.0,
02N,2982,2,07,5831160F4000,2026090909,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,542,9.0,
02N,2982,2,07,5831160F4000,2026091009,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",07:55,07:55,,,543,10.0,
02N,8482,W,B7,551124202000,2026090809,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",22:41,22:41,,,544,121.0,
02N,8482,W,B7,551124202000,2026090909,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",22:41,22:41,,,544,121.0,
02N,8482,W,B7,551124202000,2026091009,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",22:41,22:41,,,545,122.0,
02N,8482,W,B7,551124202000,2026091109,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",22:41,22:41,,,545,122.0,
02N,2982,2,W5,671456020000,2026090809,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,546,,
02N,2982,2,W5,671466020000,2026090809,1000,N,478,2,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,546,,
02N,2982,2,W5,671466020000,2026090809,1000,N,478,2,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,546,,
02N,2982,2,07,617756002000,2026090809,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,546,,
02N,2982,2,W5,671456020000,2026090709,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,547,,
02N,2982,2,07,617756002000,2026090709,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,547,,
02N,8482,W,B7,537224207090,2026091010,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,548,,
02N,2982,2,06,486246006000,2026090710,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,549,,
02N,2982,2,06,486226006000,2026090710,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,549,,
02N,2982,2,06,486216006000,2026090710,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,549,,
02N,8482,W,B7,581167801100,2026090810,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,550,,
02N,8482,W,B7,537224207090,2026090810,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,550,,
02N,2982,2,06,486236006000,2026090810,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,551,,
02N,2982,2,06,486226006000,2026090810,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,551,,
02N,2982,2,06,486216006000,2026090810,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,551,,
02N,8482,W,B7,581167801100,2026090910,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,552,,
02N,8482,W,B7,537214206090,2026090910,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,552,,
02N,2982,2,06,486246006000,2026090910,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,553,,
02N,2982,2,06,486236006000,2026090910,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,553,,
02N,2982,2,06,486226006000,2026090910,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,1.0,553,,
02N,2982,2,06,486216006000,2026090910,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,554,,
02N,2982,2,07,616246010000,2026090910,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,554,,
02N,2982,2,07,617426014000,2026090910,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,554,,
02N,2982,2,06,486246006000,2026091010,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,555,,
02N,2982,2,06,486236006000,2026091010,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,555,,
02N,2982,2,06,486226006000,2026091010,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,555,,
02N,2982,2,06,486216006000,2026091010,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,3.0,556,,
02N,2982,2,07,616246010000,2026091010,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,3.0,556,,
